request_id,generated_at,target_word,frame_count,timeline_frame_count,capture_fps,old_score,old_band,standard_json,query_json,error,new_score,new_band,score_delta,dtw_distance,normalized_distance,alignment_mode,score_scale_reason,query_left_hand_presence,query_right_hand_presence,query_pose_presence,query_face_presence,query_hand_presence_max
web_20260523_001241_e882a59e,2026-05-23T00:12:43,香蕉,30,,10.0,10.341481506065383,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_001241_e882a59e/holistic/user_香蕉_web_20260523_001241_e882a59e_holistic_results.json,,8.917074655653506,low,-1.4244068504118772,0.060114362565623955,0.41021282401459913,semantic_action_window,short_action_window_with_query_energy_peak,0.03333333333333333,0.5333333333333333,1.0,1.0,0.5333333333333333
web_20260523_005246_dbadcd43,2026-05-23T00:52:47,花,11,,5.0,44.30725157955068,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_005246_dbadcd43/holistic/user_花_web_20260523_005246_dbadcd43_holistic_results.json,,32.467564180363404,low,-11.839687399187277,0.02961585166895824,0.13499143442769207,full_sequence_with_action_window_diagnostics,default,0.0,0.6363636363636364,1.0,1.0,0.6363636363636364
web_20260523_005320_4bd5e0a3,2026-05-23T00:53:22,花,27,,29.44954128440367,79.34741521922126,normal_like,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_005320_4bd5e0a3/holistic/user_花_web_20260523_005320_4bd5e0a3_holistic_results.json,,89.8490854874999,normal_like,10.501670268278644,0.019523431427883785,0.025534880551005935,full_sequence_with_action_window_diagnostics,default,0.0,0.7407407407407407,1.0,1.0,0.7407407407407407
web_20260523_005533_c97daf95,2026-05-23T00:55:34,花,15,,5.0,76.81318447659731,normal_like,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_005533_c97daf95/holistic/user_花_web_20260523_005533_c97daf95_holistic_results.json,,55.751839922518634,low,-21.06134455407868,0.03122446157431622,0.07011117277175385,full_sequence_with_action_window_diagnostics,default,0.0,0.6,1.0,1.0,0.6
web_20260523_005941_0ec0ccab,2026-05-23T00:59:43,跳,15,,5.0,6.004243898470394,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_005941_0ec0ccab/holistic/user_跳_web_20260523_005941_0ec0ccab_holistic_results.json,,11.662829395846257,low,5.658585497375864,0.1831677380922499,0.38677740771539804,semantic_action_window,short_action_window_with_query_energy_peak,0.8,0.5333333333333333,1.0,1.0,0.8
web_20260523_005953_cdf0697d,2026-05-23T00:59:54,跳,15,,5.0,22.68942393689148,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_005953_cdf0697d/holistic/user_跳_web_20260523_005953_cdf0697d_holistic_results.json,,14.50711777395245,low,-8.18230616293903,0.0824725766577945,0.3474955396875547,semantic_action_window,short_action_window_with_query_energy_peak,0.4,0.4,1.0,1.0,0.4
web_20260523_010004_7eaf7ee3,2026-05-23T01:00:05,跳,15,,5.0,6.129902312308015,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010004_7eaf7ee3/holistic/user_跳_web_20260523_010004_7eaf7ee3_holistic_results.json,,15.238002714119098,low,9.108100401811082,0.19058707313385762,0.33864798596797985,semantic_action_window,short_action_window_with_query_energy_peak,0.8,0.5333333333333333,1.0,1.0,0.8
web_20260523_010014_049faf7d,2026-05-23T01:00:15,跳,15,,5.0,13.657820182422173,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010014_049faf7d/holistic/user_跳_web_20260523_010014_049faf7d_holistic_results.json,,3.77948854397162,low,-9.878331638450552,0.10862395611152288,0.5896046684409962,semantic_action_window,short_action_window_with_query_energy_peak,0.4666666666666667,0.2,1.0,1.0,0.4666666666666667
web_20260523_010103_097b8081,2026-05-23T01:01:05,香蕉,30,,10.0,17.846127913857096,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010103_097b8081/holistic/user_香蕉_web_20260523_010103_097b8081_holistic_results.json,,14.645523526404864,low,-3.2006043874522323,0.16077693693482867,0.3260105279147322,semantic_action_window,short_action_window_with_query_energy_peak,0.26666666666666666,0.5,1.0,1.0,0.5
web_20260523_010119_d0158d2a,2026-05-23T01:01:21,香蕉,30,,10.0,14.918709774573562,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010119_d0158d2a/holistic/user_香蕉_web_20260523_010119_d0158d2a_holistic_results.json,,4.251967169309648,low,-10.666742605263915,0.1401626952122913,0.5358944698237728,semantic_action_window,short_action_window_with_query_energy_peak,0.3,0.4666666666666667,1.0,1.0,0.4666666666666667
