word,sample_id,category,source_kind,score,band,score_scale_reason,capture_quality_status,capture_quality_reason,semantic_floor_used,semantic_floor_source,semantic_floor_reason,semantic_floor_direction_cosine,semantic_floor_amplitude_ratio,semantic_floor_query_segment_coverage,jump_two_finger_shape_mean,flower_opening_passed,flower_opening_score,flower_opening_delta_score,flower_opening_range_score,flower_opening_delta,full_inversion_rate,full_kendall_tau,full_adjacent_backtrack_rate,full_max_backtrack_norm,full_span_norm,full_large_span_norm,full_unique_index_ratio,full_disorder_span_score,full_adjacent_disorder_span_score,full_backtrack_span_score,full_content_order_score,full_mean_nearest_distance,full_anchor_indices,action_inversion_rate,action_kendall_tau,action_adjacent_backtrack_rate,action_max_backtrack_norm,action_span_norm,action_large_span_norm,action_unique_index_ratio,action_disorder_span_score,action_adjacent_disorder_span_score,action_backtrack_span_score,action_content_order_score,action_mean_nearest_distance,action_anchor_indices,left_hand_presence,right_hand_presence,two_hand_presence,alignment_mode,used_action_window,standard_length,query_length,variant_kind,expected,request_id,query_json,standard_json,error,action_anchor_count,action_enabled,action_max_nearest_distance,action_query_length,capture_fps,dtw_distance,frame_count,full_anchor_count,full_enabled,full_max_nearest_distance,full_query_length,normalized_distance,rationale,saved_result_path,saved_standard_json,semantic_floor_fallback_from_reason,semantic_floor_score
花,web_20260523_010215_ab4961d9,web_reliable_nonlow,saved_web,79.16065010906186,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,1.0,1.0,1.0,0.7729533910751343,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.039628482972136225,"0,0,0,0,0",0.0,0.6666666666666666,0.0,full_sequence_with_action_window_diagnostics,False,53,30,,,web_20260523_010215_ab4961d9,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010215_ab4961d9/holistic/user_花_web_20260523_010215_ab4961d9_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.039628482972136225,10,10.0,0.030572292730957542,30,5,True,0.032198142414860687,30,0.03388517364032888,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010215_ab4961d9/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,,0.0
跳,web_20260523_010234_e2d59e5e,web_reliable_nonlow,saved_web,73.05205591467838,borderline,jump_relation_semantic_floor,score_valid,score_valid,True,action_window_net,used,0.8144120069072851,4.977852016504656,,,True,,,,,0.0,0.4,0.0,0.0,0.045454545454545456,0.10101010101010101,0.4,0.0,0.0,0.0,0.7661010101010101,0.2188876401896364,"31,31,31,31,33",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.21984139386813725,"1,1,1,1,1",0.6666666666666666,0.4222222222222222,0.4222222222222222,semantic_action_window,True,19,45,,,web_20260523_010234_e2d59e5e,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010234_e2d59e5e/holistic/user_跳_web_20260523_010234_e2d59e5e_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,5,True,0.2430739979572693,13,15.0,0.301560382972851,45,5,True,0.24145852729479864,45,0.4098352104397791,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010234_e2d59e5e/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,,73.05205591467838
跳,web_20260523_011122_fb34e3e5,web_reliable_nonlow,saved_web,69.52551754318915,borderline,jump_relation_semantic_floor,score_valid,score_valid,True,full_sequence_local_relation_segment,used,0.954423500132074,2.861815400322816,0.5,1.1034494638442993,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.18586742797438896,"10,10,10,10,10",0.0,0.4,0.0,0.0,0.8571428571428571,1.0,0.4,0.0,0.0,0.0,0.856,0.24879990244929137,"1,7,7,7,7",0.5333333333333333,0.5666666666666667,0.5333333333333333,semantic_action_window,True,19,30,,,web_20260523_011122_fb34e3e5,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_011122_fb34e3e5/holistic/user_跳_web_20260523_011122_fb34e3e5_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,5,True,0.2694699454834121,8,10.0,0.2725645255618391,30,5,True,0.19613904459921674,30,0.4451288323507658,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_011122_fb34e3e5/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,weak_same_direction_vertical_jump,69.52551754318915
跳,web_20260523_011135_5967dd5a,web_needs_recapture,saved_web,3.110634612389878,low,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,False,,insufficient_two_hand_presence,,,,,True,,,,,0.4,-0.4,0.25,0.034482758620689655,0.034482758620689655,0.07662835249042145,0.4,0.012260536398467433,0.007662835249042145,0.0010569427929713305,0.42616283524904214,0.20420611569402478,"14,14,14,14,13",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.2801841677061564,"4,4,4,4,4",0.4666666666666667,0.7,0.4666666666666667,semantic_action_window,True,19,30,,,web_20260523_011135_5967dd5a,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_011135_5967dd5a/holistic/user_跳_web_20260523_011135_5967dd5a_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,5,True,0.2981297315901108,8,10.0,0.33678319947731983,30,5,True,0.23054892218517725,30,0.5889368085582636,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_011135_5967dd5a/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,,0.0
跳,web_20260523_015650_c394e067,web_reliable_nonlow,saved_web,84.92334172592344,normal_like,jump_relation_semantic_floor,score_valid,score_valid,True,action_window_net,used,0.9991643598546499,0.9761694370129093,,,True,,,,,0.0,1.0,0.0,0.0,0.5555555555555556,1.0,1.0,0.0,0.0,0.0,1.0,0.02741387051276999,"3,4,7,9,13",0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.027415618928905323,"0,1,4,6,8",0.8947368421052632,0.8947368421052632,0.8947368421052632,semantic_action_window,True,19,19,,,web_20260523_015650_c394e067,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015650_c394e067/holistic/user_跳_web_20260523_015650_c394e067_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,5,True,0.0502426558208412,9,14.682539682539682,0.047507957405413435,19,5,True,0.0502426558208412,19,0.0567061731277496,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015650_c394e067/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,84.92334172592344
跳,web_20260523_015727_2cb1fbe6,web_reliable_nonlow,saved_web,84.94841523300283,normal_like,jump_relation_semantic_floor,score_valid,score_valid,True,action_window_net,used,0.9994062681864736,1.0158404771126321,,,True,,,,,0.0,1.0,0.0,0.0,0.4444444444444444,0.9876543209876543,1.0,0.0,0.0,0.0,0.9987654320987654,0.024833620784267634,"3,4,7,9,11",0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.024833620784267634,"0,1,4,6,8",0.8947368421052632,0.8947368421052632,0.8947368421052632,semantic_action_window,True,19,19,,,web_20260523_015727_2cb1fbe6,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015727_2cb1fbe6/holistic/user_跳_web_20260523_015727_2cb1fbe6_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,5,True,0.04834432780846712,9,14.682539682539682,0.044490776050910404,19,5,True,0.04834432780846712,19,0.05107344476437807,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015727_2cb1fbe6/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,84.94841523300283
花,web_20260523_015736_2678050f,web_reliable_nonlow,saved_web,77.84019168252094,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,1.0,1.0,1.0,0.16785776615142822,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.039628482972136225,"0,0,0,0,0",0.03333333333333333,0.7,0.03333333333333333,full_sequence_with_action_window_diagnostics,False,53,30,,,web_20260523_015736_2678050f,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015736_2678050f/holistic/user_花_web_20260523_015736_2678050f_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.039628482972136225,11,18.0,0.03211483704203059,30,5,True,0.032198142414860687,30,0.03632428141110601,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015736_2678050f/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,0.0
花,web_20260523_015755_80a348dd,web_reliable_nonlow,saved_web,78.25112504326592,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,1.0,1.0,1.0,0.3413180708885193,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"6,6,6,6,6",0.0,0.7666666666666667,0.0,full_sequence_with_action_window_diagnostics,False,53,30,,,web_20260523_015755_80a348dd,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015755_80a348dd/holistic/user_花_web_20260523_015755_80a348dd_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.032198142414860687,8,18.0,0.0315532564479656,30,5,True,0.032198142414860687,30,0.035560811972611794,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015755_80a348dd/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,0.0
花,web_20260523_015816_3c06955d,web_reliable_nonlow,saved_web,78.22802383654293,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,0.7371691137552262,0.4159313639005025,1.0,0.0849117636680603,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"4,4,4,4,4",0.0,0.6333333333333333,0.0,full_sequence_with_action_window_diagnostics,False,53,30,,,web_20260523_015816_3c06955d,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015816_3c06955d/holistic/user_花_web_20260523_015816_3c06955d_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.032198142414860687,8,18.0,0.031176901040821693,30,5,True,0.032198142414860687,30,0.035603625024997976,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015816_3c06955d/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,0.0
花,web_20260523_015835_2dfac551,web_reliable_nonlow,saved_web,78.1195983881378,normal_like,flower_short_visible_core_semantic_floor,score_valid,score_valid,True,short_visible_core,used,,,0.6432566639717752,,True,1.0,1.0,1.0,0.683988094329834,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.039628482972136225,"0,0,0,0,0",0.0,0.7333333333333333,0.0,full_sequence_with_action_window_diagnostics,False,53,15,,,web_20260523_015835_2dfac551,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015835_2dfac551/holistic/user_花_web_20260523_015835_2dfac551_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.039628482972136225,6,10.0,0.032939754449510944,15,5,True,0.032198142414860687,15,0.03801171166469929,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015835_2dfac551/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,78.1195983881378
跳,web_20260523_020555_09843ad1,web_reliable_nonlow,saved_web,84.94841523300283,normal_like,jump_relation_semantic_floor,score_valid,score_valid,True,action_window_net,used,0.9994062681864736,1.0158404771126321,,,True,,,,,0.0,1.0,0.0,0.0,0.4444444444444444,0.9876543209876543,1.0,0.0,0.0,0.0,0.9987654320987654,0.024833620784267634,"3,4,7,9,11",0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.024833620784267634,"0,1,4,6,8",0.8947368421052632,0.8947368421052632,0.8947368421052632,semantic_action_window,True,19,19,,,web_20260523_020555_09843ad1,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020555_09843ad1/holistic/user_跳_web_20260523_020555_09843ad1_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,5,True,0.04834432780846712,9,14.682539682539682,0.044490776050910404,19,5,True,0.04834432780846712,19,0.05107344476437807,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020555_09843ad1/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,84.94841523300283
花,web_20260523_020656_ffa06ed9,web_reliable_nonlow,saved_web,77.18278859042866,normal_like,visible_semantic_core_scale,score_valid,score_valid,True,short_visible_core,used,,,0.6369699636755505,,True,0.8214454036951065,1.0,0.6753552794456482,0.4494030475616455,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.039628482972136225,"1,1,1,1,1",0.06666666666666667,0.7333333333333333,0.06666666666666667,full_sequence_with_action_window_diagnostics,False,53,15,,,web_20260523_020656_ffa06ed9,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020656_ffa06ed9/holistic/user_花_web_20260523_020656_ffa06ed9_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.039628482972136225,6,10.0,0.0329345583399602,15,5,True,0.032198142414860687,15,0.03755408643232683,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020656_ffa06ed9/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,76.32099541889795
花,web_20260523_020721_d12639c5,web_reliable_nonlow,saved_web,77.48293063086018,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,action_window_coverage_low,,,,,True,1.0,1.0,1.0,0.7751164436340332,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.039628482972136225,"0,0,0,0,0",0.0,0.8,0.0,full_sequence_with_action_window_diagnostics,False,53,15,,,web_20260523_020721_d12639c5,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020721_d12639c5/holistic/user_花_web_20260523_020721_d12639c5_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.039628482972136225,6,10.0,0.03295210723868895,15,5,True,0.032198142414860687,15,0.036991315952703954,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020721_d12639c5/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,0.0
花,web_20260523_020734_b9299448,web_reliable_nonlow,saved_web,78.08182582418904,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,action_window_coverage_low,,,,,True,1.0,1.0,1.0,0.5716191828250885,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.039628482972136225,"0,0,0,0,0",0.0,0.6666666666666666,0.0,full_sequence_with_action_window_diagnostics,False,53,15,,,web_20260523_020734_b9299448,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020734_b9299448/holistic/user_花_web_20260523_020734_b9299448_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.039628482972136225,6,10.0,0.0330560476145772,15,5,True,0.032198142414860687,15,0.03587486471998705,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020734_b9299448/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,0.0
花,web_20260523_020807_c15e8c2b,web_reliable_nonlow,saved_web,78.76797454435363,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,opening_guard_too_weak,,,,,True,0.55,0.0,1.0,0.01066058874130249,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"4,4,4,4,4",0.0,0.6666666666666666,0.0,full_sequence_with_action_window_diagnostics,False,53,15,,,web_20260523_020807_c15e8c2b,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020807_c15e8c2b/holistic/user_花_web_20260523_020807_c15e8c2b_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.032198142414860687,6,10.0,0.029192318378828915,15,5,True,0.032198142414860687,15,0.034606234490986404,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020807_c15e8c2b/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,0.0
花,web_20260523_020825_2312ad97,web_reliable_nonlow,saved_web,63.31809108845088,borderline,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,1.0,1.0,1.0,0.2372725009918213,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"9,9,9,9,9",0.0,0.7777777777777778,0.0,full_sequence_with_action_window_diagnostics,False,53,45,,,web_20260523_020825_2312ad97,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020825_2312ad97/holistic/user_花_web_20260523_020825_2312ad97_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.032198142414860687,13,18.0,0.03395909345739539,45,5,True,0.032198142414860687,45,0.0662648692803439,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020825_2312ad97/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,0.0
花,web_20260523_020843_6ba8acd9,web_reliable_nonlow,saved_web,66.85704531405491,borderline,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,0.5564961850643159,0.01443596680959063,1.0,0.03673231601715088,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"14,14,14,14,14",0.0,0.7166666666666667,0.0,full_sequence_with_action_window_diagnostics,False,53,60,,,web_20260523_020843_6ba8acd9,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020843_6ba8acd9/holistic/user_花_web_20260523_020843_6ba8acd9_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.032198142414860687,17,20.0,0.03241316979462149,60,5,True,0.032198142414860687,60,0.05837895722517185,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020843_6ba8acd9/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,0.0
跳,web_20260523_020951_6ff2657c,web_needs_recapture,saved_web,7.283056837579631,low,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,False,,insufficient_two_hand_presence,,,,,True,,,,,0.4,0.1,0.25,0.3220338983050847,0.3220338983050847,0.7156308851224105,0.8,0.22900188323917137,0.1431261770244821,0.1843659229467905,0.610063088512241,0.21253696923450494,"25,34,43,43,24",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.2145266207694964,"0,0,0,0,0",0.26666666666666666,0.6666666666666666,0.26666666666666666,semantic_action_window,True,19,60,,,web_20260523_020951_6ff2657c,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020951_6ff2657c/holistic/user_跳_web_20260523_020951_6ff2657c_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,5,True,0.2367302186216158,17,20.0,0.21681206641670905,60,5,True,0.23380759596432682,60,0.4445641738425614,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020951_6ff2657c/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,0.0
跳,web_20260523_021006_aef545ce,web_reliable_nonlow,saved_web,72.86982177632768,borderline,jump_relation_semantic_floor,score_valid,score_valid,True,action_window_net,used,0.7471162521034977,5.501047290408654,,,True,,,,,0.6,-0.4,0.25,0.03389830508474576,0.03389830508474576,0.07532956685499058,0.6,0.027118644067796606,0.011299435028248586,0.0015321267834913336,0.37203295668549907,0.20299520186845782,"43,43,41,41,42",0.6,-0.4,0.25,0.125,0.125,0.2777777777777778,0.6,0.09999999999999999,0.041666666666666664,0.020833333333333332,0.3922777777777778,0.20299520186845782,"2,2,0,0,1",0.7333333333333333,0.6,0.6,semantic_action_window,True,19,60,,,web_20260523_021006_aef545ce,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_021006_aef545ce/holistic/user_跳_web_20260523_021006_aef545ce_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,5,True,0.22554683233924488,17,20.0,0.3329664150705042,60,5,True,0.22554683233924488,60,0.40810640775337137,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_021006_aef545ce/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,72.86982177632768
跳,web_20260523_021604_9c415199,web_needs_recapture,saved_web,4.7839703876199815,low,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,False,,insufficient_two_hand_presence,,,,,True,,,,,0.3,0.1,0.5,0.1016949152542373,0.2033898305084746,0.4519774011299435,0.6,0.08135593220338982,0.13559322033898305,0.02757828210284401,0.5731977401129944,0.19979731683281465,"23,23,35,29,23",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.22242946036651734,"4,4,4,4,4",0.13333333333333333,0.7166666666666667,0.13333333333333333,semantic_action_window,True,19,60,,,web_20260523_021604_9c415199,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_021604_9c415199/holistic/user_跳_web_20260523_021604_9c415199_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,5,True,0.24784755019138321,17,20.0,0.2794909329047356,60,5,True,0.22266235751271124,60,0.5158880282499858,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_021604_9c415199/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,0.0
跳,web_20260523_021622_26666615,web_reliable_nonlow,saved_web,70.08362779511887,borderline,jump_relation_semantic_floor,score_valid,score_valid,True,action_window_net,used,0.6958010009877477,4.597114704673051,,,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.2040605154322578,"13,13,13,13,13",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.2040605154322578,"0,0,0,0,0",0.6,0.5,0.5,semantic_action_window,True,19,30,,,web_20260523_021622_26666615,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_021622_26666615/holistic/user_跳_web_20260523_021622_26666615_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,5,True,0.22576109350048443,8,18.0,0.3005133831403335,30,5,True,0.22576109350048443,30,0.4322340118757013,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_021622_26666615/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,,70.08362779511887
