request_id,generated_at,target_word,frame_count,timeline_frame_count,capture_fps,standard_json,saved_standard_json,standard_source,query_json,error,score,band,diagnosis,triage_priority,sample_advice,dtw_distance,normalized_distance,score_distance,alignment_mode,used_action_window,score_scale_reason,capture_quality_status,capture_quality_reason,capture_quality_message,capture_quality_reliable,semantic_core_presence,semantic_core_presence_full,semantic_core_presence_window,semantic_core_guard_passed,semantic_floor_reason,semantic_floor_source,semantic_floor_score,semantic_floor_used,semantic_floor_direction_cosine,semantic_floor_vertical_score,semantic_floor_amplitude_ratio,semantic_floor_horizontal_to_vertical,semantic_floor_relation_presence,semantic_floor_query_segment_start,semantic_floor_query_segment_end,semantic_floor_query_segment_coverage,semantic_floor_fallback_from_reason,semantic_floor_fallback_from_direction_cosine,jump_two_finger_shape_mean,jump_two_finger_shape_range,jump_two_finger_shape_valid_count,flower_opening_passed,flower_opening_score,flower_opening_hand,left_hand_presence,right_hand_presence,two_hand_presence,pose_presence,face_presence,presence_penalty,required_presence_penalty,semantic_delta_penalty,semantic_anchor_penalty,group_left_hand,group_right_hand,group_left_hand_shape,group_right_hand_shape,group_two_hand_relation
web_20260523_052801_95c97bce,2026-05-23T05:28:04,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_052801_95c97bce/holistic/user_花_web_20260523_052801_95c97bce_holistic_results.json,,79.32177801584079,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.029019346234743098,0.033590332694119304,0.033590332694119304,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.5666666666666667,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,0.873297570347786,right_hand_shape,0.03333333333333333,0.5666666666666667,0.03333333333333333,1.0,1.0,0.00923792277586308,0.0,0.024385084793850403,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_052817_7ae13ce2,2026-05-23T05:28:19,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_052817_7ae13ce2/holistic/user_花_web_20260523_052817_7ae13ce2_holistic_results.json,,79.05011946544708,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.03132661971377267,0.034087776105062945,0.034087776105062945,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.68,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,0.8188649249076844,right_hand_shape,0.0,0.68,0.0,1.0,1.0,0.003523495531281034,0.0,0.04726504879243744,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_053035_073e5794,2026-05-23T05:30:38,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053035_073e5794/holistic/user_花_web_20260523_053035_073e5794_holistic_results.json,,76.73563263980246,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.036538326313825246,0.0383965820183775,0.0383965820183775,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.68,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.04,0.68,0.04,1.0,1.0,0.00396733454056896,0.0,0.02542523304999639,0.005884829721362231,0.0,0.0018408322741459615,0.0,0.00394603248338075,0.0
web_20260523_053051_a785c84e,2026-05-23T05:30:53,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053051_a785c84e/holistic/user_花_web_20260523_053051_a785c84e_holistic_results.json,,79.26511292952996,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.031102129960219882,0.03369395333786558,0.03369395333786558,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.64,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,0.7125184786319734,right_hand_shape,0.0,0.64,0.0,1.0,1.0,0.00540981132075472,0.0,0.03595682977577432,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_053102_e1ff4324,2026-05-23T05:31:04,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053102_e1ff4324/holistic/user_花_web_20260523_053102_e1ff4324_holistic_results.json,,46.71220276350576,low,flower_opening_guard_failed,semantic_mismatch,从撮合状态开始，慢慢张开五指并保持约 0.5 秒；当前张开分数 0.32。,0.03125799145381957,0.09133977051608455,0.09133977051608455,full_sequence_with_action_window_diagnostics,False,default,semantic_mismatch,flower_opening_guard_failed,手部已入画，但未检测到清晰的手指张开/绽放动态。,True,1.0,0.72,1.0,False,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,False,0.317240760922432,right_hand_shape,0.0,0.72,0.0,1.0,1.0,0.0016371797418073526,0.0,0.03671071299532181,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_053116_49159767,2026-05-23T05:31:19,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053116_49159767/holistic/user_花_web_20260523_053116_49159767_holistic_results.json,,79.45374184950865,normal_like,flower_core_accepted,normal,从撮合状态开始，慢慢张开五指并保持约 0.5 秒；当前张开分数 0.52。,0.032067912772911544,0.033349303594619996,0.033349303594619996,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.8,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,0.5248572063446045,right_hand_shape,0.0,0.8,0.0,1.0,1.0,0.00213545183714002,0.0,0.019933544244961098,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_053128_81d821bf,2026-05-23T05:31:31,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053128_81d821bf/holistic/user_花_web_20260523_053128_81d821bf_holistic_results.json,,79.58365089397635,normal_like,flower_core_accepted,normal,从撮合状态开始，慢慢张开五指并保持约 0.5 秒；当前张开分数 0.45。,0.03127973096499533,0.03311241822681544,0.03311241822681544,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.68,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,0.45,right_hand_shape,0.0,0.68,0.0,1.0,1.0,0.003523495531281034,0.0,0.02663240147087819,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_053203_4ec1e6ab,2026-05-23T05:32:06,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053203_4ec1e6ab/holistic/user_花_web_20260523_053203_4ec1e6ab_holistic_results.json,,79.59467492174286,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.03105940535445297,0.03309233403481871,0.03309233403481871,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.68,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.0,0.68,0.0,1.0,1.0,0.003523495531281034,0.0,0.031082210771892316,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_053241_5fbbf9c7,2026-05-23T05:32:43,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053241_5fbbf9c7/holistic/user_跳_web_20260523_053241_5fbbf9c7_holistic_results.json,,8.45944273689221,low,jump_low_other,semantic_mismatch,保持双手关系清楚：左手稳定作为地面，右手食指/中指完成弹跳；当前左/右覆盖 0.80/0.92。,0.2908959355710284,0.41915370361551363,0.41915370361551363,semantic_action_window,True,short_action_window_with_query_energy_peak,semantic_mismatch,phase_endpoint_order_mismatch,双手关系已入画，但未满足右手在左手基础上弹跳的核心语义。,True,1.0,1.0,0.0,True,phase_endpoint_order_mismatch,,0.0,False,,,,,1.0,,,,,,,,,True,,,0.8,0.92,0.8,1.0,1.0,0.002542995169082127,0.0,0.04195392571707711,0.020318570153105966,0.1295465893767524,0.2039549505398518,0.15983241316264118,0.26830405750167513,0.5174909281248568
web_20260523_053254_bd7f1d1c,2026-05-23T05:32:56,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053254_bd7f1d1c/holistic/user_跳_web_20260523_053254_bd7f1d1c_holistic_results.json,,3.0448594719449633,low,jump_two_hand_presence_low,recapture,左手“地面”和右手“两指小人”需要同时入画；当前左手覆盖 0.52、右手覆盖 0.88。,0.3267327081763164,0.5925637591189103,0.5925637591189103,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,左手地面和右手跳跃没有同时稳定入画，建议重采后再评分。,False,0.42857142857142855,0.42857142857142855,0.0,True,insufficient_two_hand_presence,,0.0,False,,,,,0.42857142857142855,,,,,,,,,True,,,0.52,0.88,0.52,1.0,1.0,0.010535265700483092,0.06923174603174602,0.04771908690395361,0.03224630029545188,0.07075448537471099,0.20746973382884137,0.09629675283494016,0.26976361943088784,0.5006922500631769
web_20260523_053309_28821cfd,2026-05-23T05:33:11,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053309_28821cfd/holistic/user_跳_web_20260523_053309_28821cfd_holistic_results.json,,3.491450297374847,low,jump_two_hand_presence_low,recapture,左手“地面”和右手“两指小人”需要同时入画；当前左手覆盖 0.44、右手覆盖 0.84。,0.3151390671053366,0.5693374297688026,0.5693374297688026,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,左手地面和右手跳跃没有同时稳定入画，建议重采后再评分。,False,0.5714285714285714,0.5714285714285714,0.0,True,insufficient_two_hand_presence,,0.0,False,,,,,0.5714285714285714,,,,,,,,,True,,,0.44,0.84,0.44,1.0,1.0,0.007265700483091788,0.047746031746031745,0.05396034076271528,0.034358098065748924,0.12227698794453053,0.18252896127562956,0.13271639621365985,0.2782785612906865,0.42824926196580126
web_20260523_053345_da4d1ec9,2026-05-23T05:33:46,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053345_da4d1ec9/holistic/user_跳_web_20260523_053345_da4d1ec9_holistic_results.json,,2.365787951869093,low,jump_two_hand_presence_low,recapture,左手“地面”和右手“两指小人”需要同时入画；当前左手覆盖 0.00、右手覆盖 0.76。,0.30233568676464506,0.6353878899953447,0.6353878899953447,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,左手地面和右手跳跃没有同时稳定入画，建议重采后再评分。,False,0.0,0.0,0.0,True,insufficient_two_hand_presence,,0.0,False,,,,,0.0,,,,,,,,,True,,,0.0,0.76,0.0,1.0,1.0,0.020343961352657005,0.1336888888888889,0.03643486211508429,0.03543655495822789,0.0,0.26992662874162426,0.0,0.26629688279877267,0.0
web_20260523_053401_8934d89a,2026-05-23T05:34:03,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053401_8934d89a/holistic/user_跳_web_20260523_053401_8934d89a_holistic_results.json,,3.6431533993163545,low,jump_two_hand_presence_low,recapture,左手“地面”和右手“两指小人”需要同时入画；当前左手覆盖 0.00、右手覆盖 0.84。,0.2879680977910017,0.5621194392153966,0.5621194392153966,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,左手地面和右手跳跃没有同时稳定入画，建议重采后再评分。,False,0.0,0.0,0.0,True,insufficient_two_hand_presence,,0.0,False,,,,,0.0,,,,,,,,,True,,,0.0,0.84,0.0,1.0,1.0,0.020343961352657005,0.1336888888888889,0.03785941710392885,0.036176709726563505,0.0,0.2707800848181305,0.0,0.26449984568007745,0.0
web_20260523_053940_f86fc279,2026-05-23T05:39:42,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053940_f86fc279/holistic/user_跳_web_20260523_053940_f86fc279_holistic_results.json,,2.2024919013715687,low,jump_two_hand_presence_low,recapture,左手“地面”和右手“两指小人”需要同时入画；当前左手覆盖 0.44、右手覆盖 0.76。,0.3025305805237921,0.6475255311986068,0.6475255311986068,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,左手地面和右手跳跃没有同时稳定入画，建议重采后再评分。,False,0.42857142857142855,0.42857142857142855,0.0,True,insufficient_two_hand_presence,,0.0,False,,,,,0.42857142857142855,,,,,,,,,True,,,0.44,0.76,0.44,1.0,1.0,0.01511265700483092,0.08203174603174603,0.10749022877375945,0.03499084501428677,0.05675200703337801,0.20067175442123086,0.05838464124670378,0.2827426562696605,0.28617211384450647
web_20260523_062341_afa8c368,2026-05-23T06:23:43,花,20,36,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062341_afa8c368/holistic/user_花_web_20260523_062341_afa8c368_holistic_results.json,,14.571577821117309,low,flower_opening_guard_failed,semantic_mismatch,从撮合状态开始，慢慢张开五指并保持约 0.5 秒；当前张开分数 0.00。,0.04116987704635403,0.23113167350230693,0.23113167350230693,full_sequence_with_action_window_diagnostics,False,default,semantic_mismatch,flower_opening_guard_failed,手部已入画，但未检测到清晰的手指张开/绽放动态。,True,1.0,1.0,1.0,False,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,False,0.0,right_hand_shape,1.0,0.45,0.45,1.0,1.0,0.025465786552952865,0.0,0.07787219358620825,0.017944571033772918,0.0,0.0,0.0,0.0,0.0
web_20260523_062353_2b6f64cd,2026-05-23T06:23:56,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062353_2b6f64cd/holistic/user_花_web_20260523_062353_2b6f64cd_holistic_results.json,,79.52980911987503,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.03164127754936098,0.03321055018299307,0.03321055018299307,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.76,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.0,0.76,0.0,1.0,1.0,0.00024913604766633356,0.0,0.033876181001158856,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_062406_09525c5f,2026-05-23T06:24:09,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062406_09525c5f/holistic/user_花_web_20260523_062406_09525c5f_holistic_results.json,,80.02240105598675,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.03112698488097587,0.032315218710059414,0.032315218710059414,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.72,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.0,0.72,0.0,1.0,1.0,0.0016371797418073526,0.0,0.019856477234627194,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_062420_5aea4dd9,2026-05-23T06:24:23,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062420_5aea4dd9/holistic/user_花_web_20260523_062420_5aea4dd9_holistic_results.json,,78.62361889539538,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.03292368206524338,0.034872215341815574,0.034872215341815574,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.8,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.0,0.8,0.0,1.0,1.0,0.00213545183714002,0.0,0.034758932130822005,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_062433_e3e870b6,2026-05-23T06:24:35,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062433_e3e870b6/holistic/user_花_web_20260523_062433_e3e870b6_holistic_results.json,,53.00760066288153,low,flower_opening_guard_failed,semantic_mismatch,从撮合状态开始，慢慢张开五指并保持约 0.5 秒；当前张开分数 0.55。,0.030803187039390962,0.07616818487812864,0.07616818487812864,full_sequence_with_action_window_diagnostics,False,default,semantic_mismatch,flower_opening_guard_failed,手部已入画，但未检测到清晰的手指张开/绽放动态。,True,0.8571428571428571,0.68,0.8571428571428571,False,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,False,0.55,right_hand_shape,0.0,0.68,0.0,1.0,1.0,0.003523495531281034,0.0,0.020107615982320828,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_062644_9a457871,2026-05-23T06:26:47,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062644_9a457871/holistic/user_花_web_20260523_062644_9a457871_holistic_results.json,,79.94084919136743,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.030553599395136036,0.03246306543580431,0.03246306543580431,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.68,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.0,0.68,0.0,1.0,1.0,0.003523495531281034,0.0,0.028338596556393005,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_063002_0aa1419e,2026-05-23T06:30:04,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063002_0aa1419e/holistic/user_跳_web_20260523_063002_0aa1419e_holistic_results.json,,4.239826394505696,low,jump_two_hand_presence_low,recapture,左手“地面”和右手“两指小人”需要同时入画；当前左手覆盖 0.48、右手覆盖 0.84。,0.2734718499367914,0.5363797287257013,0.5363797287257013,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,左手地面和右手跳跃没有同时稳定入画，建议重采后再评分。,False,0.2857142857142857,0.2857142857142857,0.0,True,insufficient_two_hand_presence,,0.0,False,,,,,0.2857142857142857,,,,,,,,,True,,,0.48,0.84,0.48,1.0,1.0,0.013804830917874397,0.09071746031746031,0.032722991449837556,0.024169686323713403,0.06221450690164094,0.19523940682009927,0.07612503997442409,0.28230617135192076,0.1243419690540065
web_20260523_063015_4017237e,2026-05-23T06:30:17,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063015_4017237e/holistic/user_跳_web_20260523_063015_4017237e_holistic_results.json,,8.918992977808744,low,jump_two_hand_presence_low,recapture,左手“地面”和右手“两指小人”需要同时入画；当前左手覆盖 0.64、右手覆盖 0.84。,0.24169962942636383,0.4101763193238772,0.4101763193238772,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,左手地面和右手跳跃没有同时稳定入画，建议重采后再评分。,False,1.0,0.42857142857142855,1.0,True,insufficient_two_hand_presence,,0.0,False,,,,,0.42857142857142855,,,,,,,,,True,,,0.64,0.84,0.64,1.0,1.0,0.010535265700483092,0.06923174603174602,0.03494847744836449,0.029199558128304458,0.06382083622249576,0.18559672966595117,0.09842403598591226,0.2821386284088471,0.15129980486658248
web_20260523_063026_c2f04725,2026-05-23T06:30:28,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063026_c2f04725/holistic/user_跳_web_20260523_063026_c2f04725_holistic_results.json,,12.248317146859815,low,jump_two_hand_presence_low,semantic_mismatch,保持双手关系清楚：左手稳定作为地面，右手食指/中指完成弹跳；当前左/右覆盖 0.64/0.92。,0.27057547811060073,0.35634475981304825,0.35634475981304825,semantic_action_window,True,short_action_window_with_query_energy_peak,semantic_mismatch,phase_endpoint_order_mismatch,双手关系已入画，但未满足右手在左手基础上弹跳的核心语义。,True,0.8571428571428571,0.8571428571428571,0.0,True,phase_endpoint_order_mismatch,,0.0,False,,,,,0.8571428571428571,,,,,,,,,True,,,0.64,0.92,0.64,1.0,1.0,0.0007265700483091788,0.004774603174603174,0.023841062215964007,0.022262917993856678,0.10799595564841692,0.19615330647170628,0.1307472582518225,0.2774206470854175,0.5451166637823578
web_20260523_063052_fc94e4f7,2026-05-23T06:30:53,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063052_fc94e4f7/holistic/user_跳_web_20260523_063052_fc94e4f7_holistic_results.json,,17.520121173912663,low,jump_low_other,semantic_mismatch,保持双手关系清楚：左手稳定作为地面，右手食指/中指完成弹跳；当前左/右覆盖 0.72/0.84。,0.22256567681228437,0.2955966873226788,0.2955966873226788,semantic_action_window,True,short_action_window_with_query_energy_peak,semantic_mismatch,phase_endpoint_order_mismatch,双手关系已入画，但未满足右手在左手基础上弹跳的核心语义。,True,1.0,1.0,0.0,True,phase_endpoint_order_mismatch,,0.0,False,,,,,1.0,,,,,,,,,True,,,0.72,0.84,0.72,1.0,1.0,0.002542995169082127,0.0,0.020222630614042284,0.017199577779091202,0.11116419929202641,0.13698090337944752,0.1785368065847679,0.26695739236521826,0.275280449437162
