request_id,target_word,other_word,query_json,frame_count,timeline_frame_count,capture_fps,error,target_score,other_score,margin,target_band,other_band,target_capture_quality_status,target_capture_quality_reason,other_capture_quality_status,other_capture_quality_reason,target_score_scale_reason,other_score_scale_reason,target_semantic_floor_reason,other_semantic_floor_reason,target_core_presence,other_core_presence,eligible_for_gate,confusion_pass,confusion_reason
web_20260523_053309_28821cfd,跳,花,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053309_28821cfd/holistic/user_跳_web_20260523_053309_28821cfd_holistic_results.json,25,45,18.0,,3.491450297374847,72.83700394079155,-69.34555364341671,low,borderline,needs_recapture,jump_two_hand_presence_low,score_valid,score_valid,short_action_window_with_query_energy_peak,visible_semantic_core_scale,insufficient_two_hand_presence,query_not_short_core_capture,0.5714285714285714,1.0,False,False,not_eligible
web_20260523_053345_da4d1ec9,跳,花,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053345_da4d1ec9/holistic/user_跳_web_20260523_053345_da4d1ec9_holistic_results.json,25,45,18.0,,2.365787951869093,79.12374654558259,-76.7579585937135,low,normal_like,needs_recapture,jump_two_hand_presence_low,score_valid,score_valid,short_action_window_with_query_energy_peak,visible_semantic_core_scale,insufficient_two_hand_presence,query_not_short_core_capture,0.0,1.0,False,False,not_eligible
web_20260523_053401_8934d89a,跳,花,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053401_8934d89a/holistic/user_跳_web_20260523_053401_8934d89a_holistic_results.json,25,45,18.0,,3.6431533993163545,78.15838452545408,-74.51523112613772,low,normal_like,needs_recapture,jump_two_hand_presence_low,score_valid,score_valid,short_action_window_with_query_energy_peak,visible_semantic_core_scale,insufficient_two_hand_presence,query_not_short_core_capture,0.0,1.0,False,False,not_eligible
web_20260523_053940_f86fc279,跳,花,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053940_f86fc279/holistic/user_跳_web_20260523_053940_f86fc279_holistic_results.json,25,45,18.0,,2.2024919013715687,40.97377487073491,-38.77128296936334,low,low,needs_recapture,jump_two_hand_presence_low,semantic_mismatch,flower_opening_guard_failed,short_action_window_with_query_energy_peak,default,insufficient_two_hand_presence,query_not_short_core_capture,0.42857142857142855,0.8571428571428571,False,False,not_eligible
web_20260523_062341_afa8c368,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062341_afa8c368/holistic/user_花_web_20260523_062341_afa8c368_holistic_results.json,20,36,18.0,,15.69411755969346,3.079662585515374,12.614454974178086,low,low,semantic_mismatch,flower_opening_guard_failed,semantic_mismatch,relation_direction_mismatch,default,short_action_window_with_query_energy_peak,query_not_short_core_capture,relation_direction_mismatch,1.0,0.75,False,False,not_eligible
web_20260523_062353_2b6f64cd,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062353_2b6f64cd/holistic/user_花_web_20260523_062353_2b6f64cd_holistic_results.json,25,45,18.0,,79.52980911987503,2.109743472198517,77.42006564767651,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,visible_semantic_core_scale,short_action_window_with_query_energy_peak,query_not_short_core_capture,insufficient_two_hand_presence,1.0,0.0,True,True,passed
web_20260523_062406_09525c5f,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062406_09525c5f/holistic/user_花_web_20260523_062406_09525c5f_holistic_results.json,25,45,18.0,,80.02240105598675,2.11296189069215,77.9094391652946,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,visible_semantic_core_scale,short_action_window_with_query_energy_peak,query_not_short_core_capture,insufficient_two_hand_presence,1.0,0.0,True,True,passed
web_20260523_062420_5aea4dd9,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062420_5aea4dd9/holistic/user_花_web_20260523_062420_5aea4dd9_holistic_results.json,25,45,18.0,,78.62361889539538,1.8980383777222554,76.72558051767312,normal_like,low,score_valid,score_valid,semantic_mismatch,phase_order_disorder,visible_semantic_core_scale,short_action_window_with_query_energy_peak,query_not_short_core_capture,insufficient_two_hand_presence,1.0,0.0,True,True,passed
web_20260523_062433_e3e870b6,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062433_e3e870b6/holistic/user_花_web_20260523_062433_e3e870b6_holistic_results.json,25,45,18.0,,80.00747951449698,1.6880722314510468,78.31940728304593,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,visible_semantic_core_scale,short_action_window_with_query_energy_peak,query_not_short_core_capture,insufficient_two_hand_presence,0.8571428571428571,0.0,True,True,passed
web_20260523_062644_9a457871,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062644_9a457871/holistic/user_花_web_20260523_062644_9a457871_holistic_results.json,25,45,18.0,,79.94084919136743,1.749547241351532,78.1913019500159,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,visible_semantic_core_scale,short_action_window_with_query_energy_peak,query_not_short_core_capture,insufficient_two_hand_presence,1.0,0.0,True,True,passed
web_20260523_063002_0aa1419e,跳,花,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063002_0aa1419e/holistic/user_跳_web_20260523_063002_0aa1419e_holistic_results.json,25,45,18.0,,4.239826394505696,41.01585127939919,-36.776024884893495,low,low,needs_recapture,jump_two_hand_presence_low,semantic_mismatch,flower_opening_guard_failed,short_action_window_with_query_energy_peak,default,insufficient_two_hand_presence,query_not_short_core_capture,0.2857142857142857,1.0,False,False,not_eligible
web_20260523_063015_4017237e,跳,花,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063015_4017237e/holistic/user_跳_web_20260523_063015_4017237e_holistic_results.json,25,45,18.0,,8.918992977808744,22.89419491890073,-13.975201941091987,low,low,needs_recapture,jump_two_hand_presence_low,semantic_mismatch,flower_jump_like_two_hand_confusion,short_action_window_with_query_energy_peak,default,insufficient_two_hand_presence,jump_like_two_hand_confusion,1.0,0.8571428571428571,False,False,not_eligible
web_20260523_063026_c2f04725,跳,花,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063026_c2f04725/holistic/user_跳_web_20260523_063026_c2f04725_holistic_results.json,25,45,18.0,,71.07483265288036,27.629463995474907,43.44536865740545,borderline,low,score_valid,score_valid,semantic_mismatch,flower_jump_like_two_hand_confusion,jump_relation_semantic_floor,default,used,jump_like_two_hand_confusion,0.8571428571428571,1.0,True,True,passed
web_20260523_063052_fc94e4f7,跳,花,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063052_fc94e4f7/holistic/user_跳_web_20260523_063052_fc94e4f7_holistic_results.json,25,45,18.0,,75.14652934000428,31.292752389107292,43.853776950896986,normal_like,low,score_valid,score_valid,semantic_mismatch,flower_jump_like_two_hand_confusion,jump_relation_semantic_floor,default,used,jump_like_two_hand_confusion,1.0,1.0,True,True,passed
web_20260523_063109_8727dac1,跳,花,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063109_8727dac1/holistic/user_跳_web_20260523_063109_8727dac1_holistic_results.json,25,45,18.0,,65.1906745843863,35.67840123728153,29.512273347104774,borderline,low,score_valid,score_valid,semantic_mismatch,flower_jump_like_two_hand_confusion,jump_relation_semantic_floor,default,used,jump_like_two_hand_confusion,0.625,1.0,True,True,passed
web_20260523_063159_324827f7,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063159_324827f7/holistic/user_花_web_20260523_063159_324827f7_holistic_results.json,15,30,10.0,,78.46302938015793,2.540621467670947,75.92240791248699,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,visible_semantic_core_scale,short_action_window_with_query_energy_peak,used,insufficient_two_hand_presence,1.0,0.0,True,True,passed
web_20260523_063217_bd40ee0c,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063217_bd40ee0c/holistic/user_花_web_20260523_063217_bd40ee0c_holistic_results.json,30,54,18.0,,79.2439729650452,1.316249731957018,77.92772323308819,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,visible_semantic_core_scale,short_action_window_with_query_energy_peak,query_not_short_core_capture,insufficient_two_hand_presence,1.0,0.0,True,True,passed
web_20260523_063230_6a3bad1f,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063230_6a3bad1f/holistic/user_花_web_20260523_063230_6a3bad1f_holistic_results.json,25,45,18.0,,79.67382118869443,1.7741881689144163,77.89963301978001,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,visible_semantic_core_scale,short_action_window_with_query_energy_peak,query_not_short_core_capture,insufficient_two_hand_presence,1.0,0.0,True,True,passed
web_20260523_071212_4547d033,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_071212_4547d033/holistic/user_花_web_20260523_071212_4547d033_holistic_results.json,25,45,18.0,,79.55953575021618,1.79052946694961,77.76900628326658,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,visible_semantic_core_scale,short_action_window_with_query_energy_peak,query_not_short_core_capture,insufficient_two_hand_presence,1.0,0.0,True,True,passed
web_20260523_071306_071a2172,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_071306_071a2172/holistic/user_花_web_20260523_071306_071a2172_holistic_results.json,15,30,10.0,,76.92287432056455,2.2395763100368478,74.6832980105277,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,flower_short_visible_core_semantic_floor,short_action_window_with_query_energy_peak,used,insufficient_two_hand_presence,1.0,0.0,True,True,passed
web_20260523_071320_415e2975,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_071320_415e2975/holistic/user_花_web_20260523_071320_415e2975_holistic_results.json,15,30,10.0,,78.39183513989589,2.441046813821901,75.95078832607399,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,visible_semantic_core_scale,short_action_window_with_query_energy_peak,used,insufficient_two_hand_presence,1.0,0.0,True,True,passed
web_20260523_071339_f3f432d2,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_071339_f3f432d2/holistic/user_花_web_20260523_071339_f3f432d2_holistic_results.json,25,45,18.0,,79.4095590622068,1.7941552908298508,77.61540377137695,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,visible_semantic_core_scale,short_action_window_with_query_energy_peak,query_not_short_core_capture,insufficient_two_hand_presence,1.0,0.0,True,True,passed
web_20260523_071415_2505a91e,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_071415_2505a91e/holistic/user_花_web_20260523_071415_2505a91e_holistic_results.json,25,45,18.0,,79.11559662089849,2.9692899155886203,76.14630670530987,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,visible_semantic_core_scale,short_action_window_with_query_energy_peak,query_not_short_core_capture,insufficient_two_hand_presence,0.8571428571428571,0.14285714285714285,True,True,passed
web_20260602_212933_7ad54f26,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_212933_7ad54f26/holistic/user_花_web_20260602_212933_7ad54f26_holistic_results.json,15,30,10.0,,14.862884114352834,0.331838884252589,14.531045230100245,low,low,needs_recapture,flower_core_hand_presence_low,needs_recapture,jump_two_hand_presence_low,default,short_action_window_with_query_energy_peak,insufficient_core_hand_presence,insufficient_two_hand_presence,0.0,0.0,False,False,not_eligible
web_20260602_212951_e1173da1,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_212951_e1173da1/holistic/user_花_web_20260602_212951_e1173da1_holistic_results.json,15,30,10.0,,77.62491144989006,2.008236551773399,75.61667489811667,normal_like,low,score_valid,score_valid,semantic_mismatch,phase_order_disorder,visible_semantic_core_scale,short_action_window_with_query_energy_peak,action_window_coverage_low,insufficient_two_hand_presence,1.0,0.0,True,True,passed
web_20260602_213015_411a2ecd,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_213015_411a2ecd/holistic/user_花_web_20260602_213015_411a2ecd_holistic_results.json,30,54,18.0,,78.86089449865257,0.14406961322009468,78.71682488543247,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,visible_semantic_core_scale,short_action_window_with_query_energy_peak,query_not_short_core_capture,insufficient_two_hand_presence,1.0,0.0,True,True,passed
web_20260602_213030_368950ee,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_213030_368950ee/holistic/user_花_web_20260602_213030_368950ee_holistic_results.json,25,45,18.0,,78.35512494388232,0.2090023777050044,78.14612256617731,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,visible_semantic_core_scale,short_action_window_with_query_energy_peak,query_not_short_core_capture,insufficient_two_hand_presence,1.0,0.0,True,True,passed
web_20260602_213050_ec3d0907,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_213050_ec3d0907/holistic/user_花_web_20260602_213050_ec3d0907_holistic_results.json,25,45,18.0,,79.51660170577749,1.5472207066335713,77.96938099914392,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,visible_semantic_core_scale,short_action_window_with_query_energy_peak,query_not_short_core_capture,insufficient_two_hand_presence,1.0,0.0,True,True,passed
web_20260602_213918_4947c25e,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_213918_4947c25e/holistic/user_花_web_20260602_213918_4947c25e_holistic_results.json,25,45,18.0,,79.70653210079507,0.9550373255973715,78.7514947751977,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,visible_semantic_core_scale,short_action_window_with_query_energy_peak,query_not_short_core_capture,insufficient_two_hand_presence,0.8888888888888888,0.0,True,True,passed
web_20260602_214010_3f951c51,跳,花,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_214010_3f951c51/holistic/user_跳_web_20260602_214010_3f951c51_holistic_results.json,25,45,18.0,,75.32524082818409,26.618111048013972,48.70712978017012,normal_like,low,score_valid,score_valid,semantic_mismatch,flower_jump_like_two_hand_confusion,jump_relation_semantic_floor,default,used,jump_like_two_hand_confusion,1.0,1.0,True,True,passed
web_20260602_214656_3fae071b,跳,花,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_214656_3fae071b/holistic/user_跳_web_20260602_214656_3fae071b_holistic_results.json,25,45,18.0,,1.353793221951907,78.51896415599337,-77.16517093404147,low,normal_like,needs_recapture,jump_two_hand_presence_low,score_valid,score_valid,short_action_window_with_query_energy_peak,visible_semantic_core_scale,insufficient_two_hand_presence,query_not_short_core_capture,0.25,0.7142857142857143,False,False,not_eligible
web_20260602_233301_233b8215,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_233301_233b8215/holistic/user_花_web_20260602_233301_233b8215_holistic_results.json,6,59,10.0,,2.9127845134605423,0.8031239366102499,2.1096605768502923,low,low,semantic_mismatch,flower_opening_guard_failed,needs_recapture,jump_two_hand_presence_low,default,short_action_window_with_query_energy_peak,opening_guard_too_weak,insufficient_two_hand_presence,1.0,0.0,False,False,not_eligible
web_20260602_233302_d92c0ce2,跳,花,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_233302_d92c0ce2/holistic/user_跳_web_20260602_233302_d92c0ce2_holistic_results.json,9,23,10.0,,70.66087408300758,3.552020770097112,67.10885331291047,borderline,low,score_valid,score_valid,semantic_mismatch,flower_jump_like_two_hand_confusion,jump_relation_semantic_floor,default,used,jump_like_two_hand_confusion,1.0,1.0,True,True,passed
web_20260602_233343_899e6970,花,跳,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_233343_899e6970/holistic/user_花_web_20260602_233343_899e6970_holistic_results.json,53,105,10.0,,76.89925771288746,7.473900153605198,69.42535755928226,normal_like,low,score_valid,score_valid,needs_recapture,jump_two_hand_presence_low,visible_semantic_core_scale,short_action_window_with_query_energy_peak,query_not_short_core_capture,insufficient_two_hand_presence,1.0,0.0,True,True,passed
web_20260602_233348_53e3df5d,跳,花,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_233348_53e3df5d/holistic/user_跳_web_20260602_233348_53e3df5d_holistic_results.json,19,37,10.0,,88.57686551142223,14.820849917798846,73.75601559362337,normal_like,low,score_valid,score_valid,semantic_mismatch,flower_jump_like_two_hand_confusion,short_action_window_with_query_energy_peak,default,used,jump_like_two_hand_confusion,0.8888888888888888,1.0,True,True,passed
