standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,base_distance,semantic_phase_gap,semantic_phase_penalty,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight,standard_semantic_phase,query_semantic_phase
72,72,2.5527272727272727,2.5527272727272727,0.0,0.0,0.0,0.0,0.0,1.3248029947280884,1.3248029947280884,1.3248029947280884,0.8038483262062073,0.8038483262062073
74,74,2.6236363636363635,2.6236363636363635,0.0,0.0,0.0,0.0,0.0,1.0834306478500366,1.0834306478500366,1.0834306478500366,0.8343285322189331,0.8343285322189331
76,76,2.694545454545455,2.694545454545455,0.0,0.0,0.0,0.0,0.0,0.7708843350410461,0.7708843350410461,0.7708843350410461,0.8485783338546753,0.8485783338546753
78,78,2.7654545454545456,2.7654545454545456,0.0,0.0,0.0,0.0,0.0,0.6839967966079712,0.6839967966079712,0.6839967966079712,0.8511242270469666,0.8511242270469666
80,80,2.8363636363636364,2.8363636363636364,0.0,0.0,0.0,0.0,0.0,0.6839967966079712,0.6839967966079712,0.6839967966079712,0.8511242270469666,0.8511242270469666
82,82,2.9072727272727272,2.9072727272727272,0.0,0.0,0.0,0.0,0.0,0.6839967966079712,0.6839967966079712,0.6839967966079712,0.8511242270469666,0.8511242270469666
84,84,2.978181818181818,2.978181818181818,0.0,0.0,0.0,0.0,0.0,0.6839967966079712,0.6839967966079712,0.6839967966079712,0.8511242270469666,0.8511242270469666
86,86,3.0490909090909093,3.0490909090909093,0.0,0.0,0.0,0.0,0.0,0.6839967966079712,0.6839967966079712,0.6839967966079712,0.8511242270469666,0.8511242270469666
88,88,3.12,3.12,0.0,0.0,0.0,0.0,0.0,0.6878471970558167,0.6878471970558167,0.6878471970558167,0.8512370586395264,0.8512370586395264
90,90,3.190909090909091,3.190909090909091,0.0,0.0,0.0,0.0,0.0,0.7646139860153197,0.7646139860153198,0.7646139860153198,0.8537120223045349,0.8537120223045349
92,92,3.2618181818181817,3.2618181818181817,0.0,0.0,0.0,0.0,0.0,0.7680206894874572,0.7680206894874573,0.7680206894874573,0.8585362434387207,0.8585362434387207
94,94,3.332727272727273,3.332727272727273,0.0,0.0,0.0,0.0,0.0,0.7493739128112793,0.7493739128112793,0.7493739128112793,0.8629138469696045,0.8629138469696045
96,96,3.403636363636364,3.403636363636364,0.0,0.0,0.0,0.0,0.0,0.7990774512290955,0.7990774512290955,0.7990774512290955,0.868201494216919,0.868201494216919
98,98,3.4745454545454546,3.4745454545454546,0.0,0.0,0.0,0.0,0.0,0.8952749967575072,0.8952749967575073,0.8952749967575073,0.8777641654014587,0.8777641654014587
100,100,3.5454545454545454,3.5454545454545454,0.0,0.0,0.0,0.0,0.0,1.0192970037460327,1.0192970037460327,1.0192970037460327,0.8937795162200928,0.8937795162200928
102,102,3.6163636363636367,3.6163636363636367,0.0,0.0,0.0,0.0,0.0,1.2275832891464233,1.2275832891464233,1.2275832891464233,0.9195319414138794,0.9195319414138794
104,104,3.6872727272727275,3.6872727272727275,0.0,0.0,0.0,0.0,0.0,1.3189353942871094,1.3189353942871094,1.3189353942871094,0.9540640711784363,0.9540640711784363
106,106,3.7581818181818183,3.7581818181818183,0.0,0.0,0.0,0.0,0.0,1.1503864526748657,1.1503864526748657,1.1503864526748657,0.9863342642784119,0.9863342642784119
