standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight
76,76,2.580685358255452,2.580685358255452,0.0,0.0,0.7046579718589783,0.7046579718589783,0.7046579718589783
78,78,2.6485981308411217,2.6485981308411217,0.0,0.0,0.7046579718589783,0.7046579718589783,0.7046579718589783
80,80,2.7165109034267916,2.7165109034267916,0.0,0.0,0.8133205175399779,0.813320517539978,0.813320517539978
82,82,2.784423676012461,2.784423676012461,0.0,0.0,0.8747581839561461,0.8747581839561462,0.8747581839561462
84,84,2.852336448598131,2.852336448598131,0.0,0.0,0.8955089449882506,0.8955089449882507,0.8955089449882507
86,86,2.9202492211838007,2.9202492211838007,0.0,0.0,0.9787163734436035,0.9787163734436035,0.9787163734436035
88,88,2.9881619937694706,2.9881619937694706,0.0,0.0,0.9625025987625122,0.9625025987625122,0.9625025987625122
90,90,3.0560747663551404,3.0560747663551404,0.0,0.0,0.8995912671089171,0.8995912671089172,0.8995912671089172
92,92,3.1239875389408103,3.1239875389408103,0.0,0.0,0.9519466161727905,0.9519466161727905,0.9519466161727905
94,94,3.1919003115264797,3.1919003115264797,0.0,0.0,0.9441984295845032,0.9441984295845032,0.9441984295845032
96,96,3.2598130841121495,3.2598130841121495,0.0,0.0,0.7818731665611267,0.7818731665611267,0.7818731665611267
98,98,3.3277258566978194,3.3277258566978194,0.0,0.0,0.7046579718589783,0.7046579718589783,0.7046579718589783
100,100,3.3956386292834893,3.3956386292834893,0.0,0.0,0.7046579718589783,0.7046579718589783,0.7046579718589783
102,102,3.463551401869159,3.463551401869159,0.0,0.0,0.7046579718589783,0.7046579718589783,0.7046579718589783
104,104,3.531464174454829,3.531464174454829,0.0,0.0,0.7046579718589783,0.7046579718589783,0.7046579718589783
